Brandname,Productname,Colors,Sizes,Description,Materials,Maintenance,RegularPrice,CurrentPrice
Selected Femme,Stiefelette aus Glattleder,Schwarz,36|37|38|39|40|41,"Damen Stiefelette von Selected Femme|Glattleder|Knöchelhoher Schaft|Spitz zulaufende Spitze|Blockabsatz|Seitlicher Reißverschluss|Absatzhöhe: 10,5 cm|Sohlenhöhe: 0,5 cm|Farbe Schwarz|Artikelnummer 9554857",Hauptmaterial 1: 100% Leder|Futter 1: 100% Leder|Sohle: 100% Synthetik,,149.95,99.95
ALPE,Overknees aus Veloursleder ,Anthrazit,36|37|38|39|40|41,"Damen Overknees von Alpe |Echtes Veloursleder |Vorne spitz zulaufend |Kurze Reißverschlüsse an den Innenseiten |Kleiner Absatz|Ziernähte |Made in Spain|Absatzhöhe: 3,5 cm|Schafthöhe: 53 cm|Schaftweite: 38 cm |Farbe Anthrazit|Artikelnummer 9567754",Hauptmaterial 1: 100% Veloursleder|Sohle: 100% Gummi,,149.95,119.95
Marc O'Polo,Sneaker aus Leder,Weiß,36|37|38|39|40|41,"Damen Sneaker von MARC O'POLO|Echtes Leder|Abgerundete Spitze|Schnürverschluss|Teilungsnähte|Logo-Details|Gummisohle|Sohlenhöhe: 1,5 cm|Farbe Weiß|Artikelnummer 9606555",Hauptmaterial 1: 100% Leder,,99.95,99.95
Coolway,Plateau-Sandalen in Leder-Optik,Schokobraun,38|39|41,"Damen Plateau-Sandalen von Coolway|Leder-Optik|Modell Garric|Verstellbarer Verschluss mit Dornschließe|Riemen in verflochtener Optik|Innensohle aus Naturfasern|Gestreifte Sohle|Sohlenhöhe: 4,5 cm|Absatzhöhe: 7 cm|Farbe Schokobraun|Artikelnummer 9240580",,,54.95,39.95
Rainbow,Brautschuhe aus Satin,Beige,"38|5|38,5|5,5|39|6|40|7|40,5|7,5|41|8",Damen Brautschuhe von Rainbow|Modell Heather|Satin|Spitz zulaufende Form|Riemen mit Zierperle|Kitten Heel|Absatzhöhe: 6 cm|Farbe Beige|Artikelnummer 9645068,Hauptmaterial 1: 100% Textil|Futter 1: 100% Synthetik|Sohle: 100% Synthetik,,129.95,129.95
Birkenstock,Sandalen aus echtem Veloursleder,Bleu,38|40|41,Damen Sandalen von Birkenstock|Modell Zürich|Schmale Weite|Echtes Veloursleder|Profilsohle aus EVA|Ergonomisches Fußbett aus Kork|Innensohle aus echtem Leder|Zwei verstellbare Riegel mit Dornschließe |Made in Germany|Sohlenhöhe: 1 cm |Farbe Bleu|Artikelnummer 9386393,Hauptmaterial 1: 100% Leder|Futter 1: 100% Leder|Futter 2: 100% Kork|Sohle: 100% Ethylenvinylacetat,,99.95,99.95
SunZ,Espadrilles in Flechtoptik ,Weiß|Blau,36|37|38|39|40|41,"Damen Espadrilles von SUNZ|Flechtoptik|Modell Juana Braided|Abgerundete Spitze|Elastische Einsätze|Softe Innensohle|Gummisohle|Handmade in Spain|Sohlenhöhe: 2,5 cm|Farbe Weiß|Artikelnummer 9461199",,,109.95,65.95
Moon Boot,Moonboots mit Wattierung,Dunkelgrau,S|M|L,Damen Moonboots von Moon Boot|Modell Glance|Textil und Synthetik|Wärmende Wattierung|Gummisohle|Abgerundete Spitze|Hoher Schaft mit Tunnelzug am Abschluss|Schnürverschluss|Sohlenhöhe: 2 cm|Schafthöhe: 32 cm|Schaftweite: 43 cm|S= 36/37/38|M= 39/40/41|L= 42/43|Farbe Dunkelgrau|Artikelnummer 9391760,Hauptmaterial 1: 100% Textil|Hauptmaterial 2: 100% Synthetik|Futter 1: 100% Textil|Sohle: 100% Gummi,,119.95,69.95
SunZ,Espadrilles in Flechtoptik ,Weiß|Blau,36|37|38|39|40|41,"Damen Espadrilles von SUNZ|Flechtoptik|Modell Juana Braided|Abgerundete Spitze|Elastische Einsätze|Softe Innensohle|Gummisohle|Handmade in Spain|Sohlenhöhe: 2,5 cm|Farbe Weiß|Artikelnummer 9461199",,,109.95,65.95
MARC CAIN BAGS & SHOES,Stiefelette aus Veloursleder mit Fransen,Sand|Schwarz,36|37|38|39|40|41,"Damen Stiefelette von Marc Cain Bags & Shoes|Veloursleder|Mittelhoher Schaft mit Fransen|Blockabsatz|Seitlicher Reißverschluss|Abgerundete Spitze|Gummisohle|Sohlenhöhe: 1,5 cm|Absatzhöhe: 10,5 cm|Farbe Schwarz|Artikelnummer 9492669",Hauptmaterial 1: 100% Leder|Sohle: 100% Gummi,,199.95,129.95
ALPE,Stiefel aus echtem Veloursleder,Mittelgrau|Dunkelblau,36|37|38|39|40|41,Damen Stiefel von Alpe|Echtes Veloursleder|Ziernähte|Schaft mit Umschlag|Futter aus Webpelz|Profilsohle aus Gummi|Sohlenhöhe: 3 cm|Schafthöhe: 23 cm|Schaftweite: 38 cm|Farbe Dunkelblau|Artikelnummer 9567751,Hauptmaterial 1: 100% Leder|Futter 1: 100% Textil|Sohle: 100% Gummi,,119.95,89.95
Guess,Ankle Boots mit Blockabsatz in Metallicoptik,Schwarz,36|37|38|39|40|41,Damen Ankle Boots von Guess|Geschmeidiges Material|Blockabsatz in Metallicoptik|Abgerundete Spitze|Knöchelhoher Schaft|Reißverschluss|Absatzhöhe: 10 cm|Farbe Schwarz|Artikelnummer 9507115,,,189.95,99.95
Apple of Eden,Sandalen aus Leder,Schwarz|Gold,36|37|38|39|40|41,Damen Sandalen von Apple of Eden|Echtes Leder|Gekreuzte Riemen|Geschlossene Ferse|Innensohle aus Leder|Gummisohle|Sohlenhöhe: 1 cm|Farbe Schwarz|Artikelnummer 9637431,Hauptmaterial 1: 100% Leder|Futter 1: 100% Leder|Sohle: 100% Gummi,,69.95,69.95
Colors of California,Gummistiefel mit regulierbaren Riemen,Schwarz|Dunkelgrau|Taupe|Royalblau,36|37|38|39|40|41,"Damen Gummistiefel von Colors of California|Mattes Gummi|Wadenhoher Schaft|Kurzer Reißverschluss auf der Rückseite|Regulierbare Riemen|Abgerundete Spitze|Plateausohle|Profilsohle aus Gummi|Sohlenhöhe: 3,5 cm|Schafthöhe: 18 cm|Schaftweite: 13 cm|Farbe Taupe|Artikelnummer 9534152",Hauptmaterial 1: 100% Gummi|Futter 1: 100% Textil|Sohle: 100% Gummi, Nicht waschen| Nicht bleichen| Kein Trockner| Nicht bügeln| Keine chemische Reinigung,129.95,69.95
ALPE,Chelsea Boots aus Veloursleder mit Lyralochung,Mittelbraun|Anthrazit,36|37|38|39|40|41,"Damen Chelsea Boots von Alpe|Echtes Veloursleder|Überknöchelhoher Schaft|Elastische Einsätze mit Webstruktur am Schaft|Flügelkappe|Lyralochung|Rahmennaht|Plateausohle aus Gummi|Sohlenhöhe: 3,5 cm|Farbe Anthrazit|Artikelnummer 9567757",Hauptmaterial 1: 100% Leder|Futter 1: 100% Textil|Sohle: 100% Gummi, Nicht waschen| Nicht bleichen| Kein Trockner| Nicht bügeln| Keine chemische Reinigung,109.95,79.95
Birkenstock,Pantolette in Metallicoptik,Kupfer,38|40|41,Damen Pantolette von BIRKENSTOCK|Modell Madrid|Riemen aus Leder mit Dornschließe |Metallicoptik|Innensohle aus Leder|Ergonomisch geformtes Fußbett aus Naturkork|Profilsohle|Made in Germany|Sohlenhöhe: 2 cm|Farbe Kupfer|Artikelnummer 9643050,Hauptmaterial 1: 100% Leder|Futter 1: 100% Leder|Futter 2: 100% Kork|Sohle: 100% Ethylenvinylacetat,,69.95,69.95
MICHAEL Michael Kors,Gummistiefel in Lacklederoptik,Dunkelblau,"36|6|37|7|38,5|8|40|9|41|10|43|11",Damen Gummistiefel von MICHAEL Michael Kors|Modell Fulton Harness|Gummi in Lacklederoptik |Abgerundete Spitze |Profilsohle aus Gummi|Überknöchelhoher Schaft|Zierriegel mit Logo-Applikationen |Sohlenhöhe: 2 cm |Farbe Dunkelblau|Artikelnummer 9514626,Hauptmaterial 1: 100% Gummi|Sohle: 100% Gummi,,145.95,119.95
Vagabond,Chelsea Boots aus echtem Leder,Dunkelrot,36|37|38|39|40|41,"Damen Chelsea Boots von Vagabond|Modell Zoe|Echtes Leder|Abgerundete Spitze|Elastische Einsätze|Gummisohle|Sohlenhöhe: 2,5 cm|Farbe Dunkelrot|Artikelnummer 9491627",Hauptmaterial 1: 100% Leder|Futter 1: 100% Leder|Sohle: 100% Gummi,,99.95,69.95
Selected Femme,Boots aus Samt,Schwarz,36|37|38|39|40|41,Damen Boots von Selected Femme|Samt|Elastische Einsätze|Futter aus echtem Leder|Überknöchelhoher Schaft|Blockabsatz|Absatzhöhe: 5 cm|Farbe Schwarz|Artikelnummer 9554856,Hauptmaterial 1: 100% Textil|Futter 1: 100% Leder|Sohle: 100% Synthetik,,139.95,79.95
Apple of Eden,Derby aus echtem Leder mit Schnürung,Schwarz|Weiß,36|37|38|39|40|41,"Damen Derby von Apple of Eden|Echtes Leder|Modell Holly|Schnürverschluss|Abgerundete Spitze|Derbybogen|Profilsohle|Sohlenhöhe: 2,5 cm|Farbe Schwarz|Artikelnummer 9455064","Hauptmaterial 1: 100% Leder|Futter 1: 50% Textil, 50% Leder|Sohle: 100% Synthetik",,89.95,89.95
UGG,Slipper aus echtem Lammfell,Mittelgrau|Beige,36|5|37|6|38|7|39|8|40|9|41|10,Damen Slipper von UGG Australia|Modell Birche|Echtes Lammfell|Logo-Aufnäher aus echtem Leder|Elastischer Bund|Innensohle aus reiner Wolle|Ledersohle|Sohlenhöhe: 1 cm|Farbe Beige|Artikelnummer 9522642,"Hauptmaterial 1: 100% Lammfell|Futter 1: 100% Textil, 100% Wolle|Sohle: 100% Leder",,89.95,89.95
Colors of California,Gummistiefel mit Riegeln und Kontrastzipper,Schwarz|Dunkelblau|Schwarz|Dunkelbraun|Anthrazit,36|37|39,Damen Gummistiefel von Colors of California|Mattes Gummi|Abgerundete Spitze|Wadenhoher Schaft|Riegel mit Dornschließe|Nietenbesatz|Farblich abgesetzter Kontrastzipper |Textilfutter|Profilsohle aus Gummi|Sohlenhöhe: 3 cm|Farbe Schwarz|Artikelnummer 5513724,Hauptmaterial 1: 100% Gummi|Futter 1: 100% Textil|Sohle: 100% Gummi,,119.95,119.95
New Balance,Sneaker aus Veloursleder mit Meshbesatz,Dunkelblau|Hellgrau,"36|5,5|37|6,5|37,5|7|38|7,5|39|8|40|8,5|40,5|9|41|9,5|41,5|10",Damen Sneaker von New Balance|Modell 373|Echtes Veloursleder |Kontrastbesatz aus Mesh|Abgerundete Spitze|Schnürverschluss|Logo-Applikationen|Profilsohle aus Gummi|Sohlenhöhe: 2 cm|Farbe Dunkelblau|Artikelnummer 9582631,"Hauptmaterial 1: 100% Veloursleder, 100% Textil|Sohle: 100% Gummi",,84.95,84.95
Clarks,Schnürschuhe aus echtem Leder,Metallic Schwarz,"37|4|37,5|4,5|38|5|39|5,5|39,5|6|40|6,5|41|7|41,5|7,5|42|8","Damen Lederschuhe von Clarks|Modell Tomina Luca|Echtes Leder mit feiner Narbung in Metallicoptik|Schnürverschluss|Innensohle aus echtem Leder|Sohlenhöhe: 2,5 cm|Farbe Metallic Schwarz|Artikelnummer 9511790",Hauptmaterial 1: 100% Leder|Futter 1: 100% Leder|Sohle: 100% Synthetik,,119.95,59.95
Moon Boot,Moonboots mit Logo-Prints,Grün|Jeans,S|M|L,Damen Moonboots von Moon Boot|Strapazierfähiges Material|Wärmendes Futter|Gummisohle|Abgerundete Spitze|Halbhoher Schaft|Schnürverschluss|Besatz mit Logo-Print|Logo-Print an der Ferse|S= 36/37/38|M= 39/40/41|L= 42/43   |Farbe Grün|Artikelnummer 9391764,,,79.95,49.95
Gant,Chelsea Boots aus Veloursleder,Mittelgrau,36|37|38|39|40|41,Damen Chelsea Boots von GANT|Modell Lydia|Echtes Veloursleder|Abgerundete Spitze|Elastische Einsätze|Gummisohle|Sohlenhöhe: 3 cm|Farbe Mittelgrau|Artikelnummer 9508565,Hauptmaterial 1: 100% Veloursleder|Futter 1: 100% Leder|Sohle: 100% Gummi,,149.95,119.95
MARC CAIN BAGS & SHOES,Sneaker aus echtem Leder,Schwarz|Weiß,36|1|37|2|38|3|39|4|40|5|41|6,Damen Sneaker von Marc Cain Bags & Shoes|Echtes Leder|Gummisohle|Abgerundete Spitze|Schnürverschluss aus Satin|Zierperlenbesatz an der Lasche|Perforiertes Logo-Muster|Sohlenhöhe: 3 cm|Farbe Weiß|Artikelnummer 9582060,Hauptmaterial 1: 100% Leder|Futter 1: 100% Leder|Sohle: 100% Gummi,,249.0,249.0
SOREL,Boots mit isolierendem Fleecefutter,Schwarz|Beige,"36|5|37|6|37,5|6,5|38|7|38,5|7,5|39|8|39,5|8,5|40|9|40,5|9,5|41|10|41,5|10,5|42|11|43|12","Damen Boots von Sorel |Modell Newbie|Echtes Veloursleder|Überknöchelhoher Schaft |Wattierter Steppeinsatz aus Kontrastmaterial|Verstellbarer Riemen am Schaft|Label-Aufnäher|Isolierendes Fleecefutter|Profilsohle aus EVA mit Gummibesatz |Sohlenhöhe: 2,5 cm |Schafthöhe: 19 cm |Farbe Schwarz|Artikelnummer 9507119",Hauptmaterial 1: 100% Veloursleder|Hauptmaterial 2: 100% Polyester|Hauptmaterial 3: 100% Polyamid|Futter 1: 100% Polyester|Sonstige Gewebe: 100% Gummi|Sohle: 100% Ethylenvinylacetat,,99.95,79.95
Timberland,Lederboots mit Profilsohle - wasserdicht,Beige,"37|6|37,5|6,5|38|7|38,5|7,5|39|8|39,5|8,5|40|9|41|9,5|41,5|10|42|11","Damen Lederboots von Timberland|Echtes Veloursleder|Wasserdicht|Ziernähte|Schnürverschluss|Überknöchelhoher Schaft mit gepolstertem Einsatz|Innensohle aus echtem Leder|Profilsohle aus Gummi|Sohlenhöhe: 2,5 cm|Farbe Beige|Artikelnummer 9491204",Hauptmaterial 1: 100% Leder|Futter 1: 100% Leder|Sohle: 100% Gummi,,209.0,209.0
Högl,Pumps aus Veloursleder,Schwarz,"36|3,5|37|4|37,5|4,5|38|5|39|5,5|39,5|6|40|6,5|41|7|41,5|7,5|42|8",Damen Pumps von Högl|Echtes Veloursleder|Spitz zulaufende Form|Innensohle aus echtem Leder|Blockabsatz|Absatzhöhe: 8 cm|Wir empfehlen den Schuh eine 1/2 Nummer größer zu bestellen|Farbe Schwarz|Artikelnummer 9637342,Hauptmaterial 1: 100% Leder|Futter 1: 100% Leder|Sohle: 100% Gummi,,119.95,119.95
s.Oliver RED LABEL,Booties aus echtem Veloursleder,Schwarz|Camel,36|37|38|39|40|41|42,Damen Booties von s.Oliver|Echtes Veloursleder|Überknöchelhoher Schaft|Seitlicher Reißverschluss|Kleine Logo-Prägung mit Ziernaht|Besatz in Schlangenlederoptik an der Ferse|Ziernähte|Profilsohle und Blockabsatz aus Gummi|Absatzhöhe: 5 cm|Farbe Schwarz|Artikelnummer 9540188,Hauptmaterial 1: 100% Leder|Futter 1: 100% Leder|Sohle: 100% Gummi,,69.95,49.95
Tamaris,Boots aus Leder ,Marineblau,36|37|38|39|40|41|42,"Damen Boots von Tamaris|Veloursleder|Mittelhoher Schaft|Schnürverschluss|Abgerundete Spitze|Futter in Felloptik|Profilsohle|Sohlenhöhe: 3,5 cm|Schafthöhe: 19 cm|Schaftweite: 10 cm|Farbe Marineblau|Artikelnummer 9540182",Hauptmaterial 1: 100% Leder|Futter 1: 100% Textil|Sohle: 100% Gummi,,99.95,79.95
Superga,Sneaker in Metallicoptik,Silber,36|37|38|39|40|41|42,Damen Sneaker von Superga|Modell Lamew|Strapazierfähiges Material in Metallicoptik|Futter aus Baumwolle|Schnürverschluss|Abgerundete Spitze|Vulkanisierte Gummisohle |Label-Fähnchen|Sohlenhöhe: 4 cm|Farbe Silber|Artikelnummer 9535230,"Hauptmaterial 1: 65% Metall, 35% Polyester|Futter 1: 100% Baumwolle|Sohle: 100% Gummi", Nicht waschen| Nicht bleichen| Kein Trockner| Nicht bügeln| Keine chemische Reinigung,89.95,59.95
Reebok,Slip On Sneaker aus Mesh,Schwarz,"36|6|37|6,5|37,5|7|38|7,5|38,5|8|39|8,5|40|9","Damensneaker von Reebok|Modell Furylite|Leichtes, strapazierfähiges Material|Mesh|Kontrastsohle |Abgerundete Spitze|Elastischer Einsatz aus Kontrastmaterial|Sohlenhöhe: 3 cm |Farbe Schwarz|Artikelnummer 9426827",,,89.95,59.95
MICHAEL Michael Kors,Pumps aus Veloursleder,Bordeaux Rot,"37|7|38|7,5|38,5|8|39|8,5|40|9|40,5|9,5|41|10","Damen Pumps von MICHAEL Michael Kors|Modell Gloria Pump|Echtes Veloursleder|Abgerundete Spitze|Blockabsatz in Schlangenlederoptik |Schmales Plateau in Schlangenlederoptik|Schnalle mit Metall-Applikation in Goldoptik|Logo-Prägung an der Applikation|Absatzhöhe: 11,5 cm |Sohlenhöhe: 2 cm|Farbe Bordeaux Rot|Artikelnummer 9514634",Hauptmaterial 1: 100% Veloursleder|Sohle: 100% Gummi,,175.95,129.95
Tamaris,Pumps in Metallicoptik,Silber,36|37|38|39|40|41|42,"Damen Pumps von Tamaris|Schimmerndes Material |Metallicoptik|Riemen|Verstellbarer Fesselriemen|Niedriges Plateau|Hoher Absatz|Absatzhöhe: 9,5 cm|Farbe Silber|Artikelnummer 9634209",Hauptmaterial 1: 100% Gummi|Sohle: 100% Gummi,,49.95,49.95
Pedro Miralles,Stiefelette aus echtem Leder,Schwarz,36|37|38|39|40|41|42,Damen Stiefelette von Pedro Miralles|Echtes Leder|Feine Narbung|Überknöchelhoher Schaft|Zwei seitliche Reißverschlüsse|Innensohle aus echtem Leder|Pfennigabsatz|Absatzhöhe: 8 cm|Farbe Schwarz|Artikelnummer 9533436,Hauptmaterial 1: 100% Leder|Futter 1: 100% Leder|Sohle: 100% Synthetik,,169.95,129.95
Marc O'Polo,Gummistiefel mit Riegeln,Marineblau,36|37|38|39|40|41|42,Damen Gummistiefel von MARC O'POLO|Gummi|Wadenhoher Schaft|Regulierbare Schaftweite durch Riegel|Abgerundete Spitze|Leichtes Futter|Profilsohle|Logo-Applikation an der Ferse|Sohlenhöhe: 15 cm|Schafthöhe: 22 cm|Farbe Marineblau|Artikelnummer 9513685,Hauptmaterial 1: 100% Synthetik|Futter 1: 100% Textil|Sohle: 100% Synthetik, Handwäsche| Nicht bleichen| Kein Trockner| Nicht bügeln| Keine chemische Reinigung,79.95,39.95
Pedro Miralles,Boots mit Glitter-Effekt,Beige,36|37|38|39|40|41|42,Damen Boots von Pedro Miralles|Robustes Material|Schnürverschluss|Überknöchelhoher Schaft|Kreppsohle |Rahmen mit Glitter-Effekt|Made in Spain |Sohlenhöhe: 3 cm |Farbe Beige|Artikelnummer 9533433,,,159.95,79.95
s.Oliver RED LABEL,Booties mit Profilsohle,Taupe,36|37|38|39|40|41|42,"Damen Booties von s.Oliver|Strapazierfähiges Material|Lederoptik und Velourslederoptik|Überknöchelhoher Schaft|Schnürverschluss|Weiches Futter|Profilsohle aus Gummi|Sohlenhöhe: 4,5 cm|Farbe Taupe|Artikelnummer 9540203",Hauptmaterial 1: 100% Textil|Hauptmaterial 2: 100% Synthetik|Futter 1: 100% Textil|Sohle: 100% Gummi, Nicht waschen| Nicht bleichen| Kein Trockner| Nicht bügeln| Keine chemische Reinigung,69.95,49.95
Moon Boot,Moonboots mit Glitter-Effekt,Gold,36|37|38|39|40|41|42,"Damen Moonboots von Moon Boot ®|Modell Low Dance|Gummi mit Textilbesatz|Glitter-Effekt|Abgerundete Spitze|Profilsohle aus Gummi|Überknöchelhoher Schaft|Schnürverschluss|Teddyfutter|Sohlenhöhe: 2,5 cm|Farbe Gold|Artikelnummer 9540143",Hauptmaterial 1: 100% Textil|Hauptmaterial 2: 100% Gummi|Sohle: 100% Gummi,,159.95,99.95
MICHAEL Michael Kors,Booties aus echtem Leder,Beige,"37|7|38|7,5|38,5|8|39|8,5|40|9|40,5|9,5|41|10",Damen Booties von Michael Kors|Modell Jennings Flat Bootie|Echtes Leder |Innensohle aus echtem Leder|Knöchelhoch|Seitlicher Reißverschluss|Abgerundete Spitze|Kubanischer Absatz|Seitliche Aussparungen|Zierquasten|Absatzhöhe: 4 cm|Farbe Beige|Artikelnummer 9472382,"Hauptmaterial 1: 100% Leder|Futter 1: 100% Leder, 100% Textil|Sohle: 100% Gummi", Nicht waschen| Nicht bleichen| Kein Trockner| Nicht bügeln| Keine chemische Reinigung,195.95,119.95
s.Oliver RED LABEL,Zehentrenner aus echtem Leder mit Fransen,Sand|Rostrot,36|37|38|39|40|41|42,Damen Zehentrenner von s.Oliver|Riemen und Fransen aus echtem Veloursleder|Geschlossene Ferse|Reißverschluss|Soft Foam Innensohle aus echtem Leder|Flache Gummisohle|Sohlenhöhe: 1 cm|Farbe Sand|Artikelnummer 9451268,Hauptmaterial 1: 100% Leder|Futter 1: 100% Leder|Sohle: 100% Gummi,,49.95,21.95
Pedro Miralles,Overknees aus Leder mit innenliegendem Plateau,Taupe,36|37|38|39|40|41|42,"Damen Overknees von Pedro Miralles|Veloursleder|Überkniehoher Schaft|Innenliegendes Plateau|Spitz zulaufende Spitze|Kurzer Schlitz am Schaft|Seitlicher Reißverschluss|Blockabsatz|Schafthöhe: 50 cm|Schaftweite: 15 cm|Sohlenhöhe: 0,2 cm|Absatzhöhe: 9 cm|Farbe Taupe|Artikelnummer 9533441",Hauptmaterial 1: 100% Leder|Futter 1: 100% Leder|Sohle: 100% Synthetik,,239.0,149.95
Progetto ,Chelsea Boots aus Leder mit Lyralochung,Mittelbraun,36|37|38|39|40|41|42,Damen Chelsea Boots von Progetto|Echtes Glattleder|Abgerundete Spitze |Überknöchelhoher Schaft|Elastische Einsätze |Details mit Lyralochung|Kleiner Absatz|Absatzhöhe: 3 cm|Farbe Mittelbraun|Artikelnummer 9569290,Hauptmaterial 1: 100% Leder|Sohle: 100% Synthetik,,139.95,79.95
Paco Gil ,Stiefel aus echtem Leder mit Raffungen,Taupe,"37|38|38,5|39|39,5|40|41","Damen Stiefel von Paco Gil|Modell Fossil Miranda|Echtes Leder |Vorne spitz zulaufend |Absatz in Kroko-Optik|Raffungen am Schaft |Absatzhöhe: 7,5 cm |Schafthöhe: 54 cm|Schaftweite: 38 cm |Farbe Taupe|Artikelnummer 9533428",Hauptmaterial 1: 100% Leder|Sohle: 100% Gummi,,369.0,199.95
s.Oliver RED LABEL,Booties aus echtem Veloursleder,Schwarz|Camel,36|37|38|39|40|41|42,Damen Booties von s.Oliver|Echtes Veloursleder|Überknöchelhoher Schaft|Seitlicher Reißverschluss|Kleine Logo-Prägung mit Ziernaht|Besatz in Schlangenlederoptik an der Ferse|Ziernähte|Profilsohle und Blockabsatz aus Gummi|Absatzhöhe: 5 cm|Farbe Camel|Artikelnummer 9540189,Hauptmaterial 1: 100% Leder|Futter 1: 100% Leder|Sohle: 100% Gummi,,69.95,49.95
LACO'S,Loafer aus echtem Kalbsleder,Orange|Beige|Dunkelgrau,36|37|38|39|40|41|42,Damen Loafer von Laco's|Echtes Kalbsleder|Zierquasten|Innensohle aus echtem Leder|Ledersohle mit Einsatz aus Gummi|Made in Italy|Farbe Orange|Artikelnummer 9590179,"Hauptmaterial 1: 100% Kalbsleder|Futter 1: 100% Leder|Sohle: 90% Leder, 10% Gummi",,229.0,119.95
Pedro Miralles,Stiefelette aus Veloursleder,Taupe,36|37|38|39|40|41|42,"Damen Stiefelette von Pedro Miralles|Veloursleder|Knöchelhoher Schaft|Keilabsatz|Seitlicher Reißverschluss|Abgerundete Spitze|Gummisohle|Absatzhöhe: 8 cm|Sohlenhöhe: 1,5 cm|Farbe Taupe|Artikelnummer 9533430",Hauptmaterial 1: 100% Leder|Futter 1: 100% Leder|Sohle: 100% Gummi,,149.95,89.95
LACO'S,Loafer aus echtem Kalbsleder,Orange|Beige|Dunkelgrau,36|37|38|39|40|41|42,Damen Loafer von Laco's|Echtes Kalbsleder|Zierquasten|Innensohle aus echtem Leder|Ledersohle mit Einsatz aus Gummi|Made in Italy|Farbe Dunkelgrau|Artikelnummer 9590181,"Hauptmaterial 1: 100% Kalbsleder|Futter 1: 100% Leder|Sohle: 90% Leder, 10% Gummi",,229.0,119.95
MICHAEL Michael Kors,Booties aus Leder mit kubanischem Absatz,Schwarz,"37|7|38|7,5|38,5|8|39|8,5|40|9|40,5|9,5|41|10",Damen Booties von MICHAEL Michael Kors|Modell Denver Bootie|Echtes Leder|Abgerundete Spitze |Kubanischer Absatz|Überknöchelhoher Schaft|Seitliche Reißverschlüsse |Absatzhöhe: 9 cm|Farbe Schwarz|Artikelnummer 9514628,Hauptmaterial 1: 100% Leder|Sohle: 100% Gummi,,249.0,179.95
LACO'S,Loafer mit Besatz aus echtem Fell,Beige,36|37|38|39|40|41|42,Damen Loafer von Laco's|Echtes Leder|Zierquasten|Besatz aus echtem Fell|Leopardenmuster|Innensohle aus echtem Leder|Ledersohle mit Einsatz aus Gummi|Made in Italy|Farbe Beige|Artikelnummer 9590178,"Hauptmaterial 1: 100% Leder|Besatz 1: 100% Kuhfell|Sohle: 90% Leder, 10% Gummi",,239.0,119.95
Tamaris,Sandalette mit Plateau Keilabsatz,Jeans,36|37|38|39|40|41|42,Damen Sandalette von Tamaris|Echtes Leder|Plateau Keilabsatz in geflochtener Optik|Abgerundete Spitze|Verstellbarer Riemen mit Dornschließe|Riemen mit floralem Muster|Gummisohle|Sohlenhöhe: 4 cm|Absatzhöhe: 8 cm|Farbe Jeans|Artikelnummer 9450083,Hauptmaterial 1: 100% Leder|Hauptmaterial 2: 100% Textil|Futter 1: 100% Synthetik|Futter 2: 100% Leder|Sohle: 100% Gummi, Nicht waschen| Nicht bleichen| Kein Trockner| Nicht bügeln| Keine chemische Reinigung,69.95,39.95
Moon Boot,Moonboots mit Einsatz aus Filz - wasserdicht,Mittelgrau|Schwarz,36|37|38|39|40|41|42,Damen Moonboots von Moon Boot ®|Strapazierfähiges Material|Kontrasteinsatz aus Filz|Kontrastbesatz in Lederoptik|Wasserdicht|Wadenhoher Schaft|Schnürverschluss|Gummisohle|Sohlenhöhe: 2 cm|Schafthöhe: 21 cm|Schaftweite: 38 cm|Farbe Mittelgrau|Artikelnummer 9540136,"Hauptmaterial 1: 50% Textil, 50% Synthetik|Futter 1: 100% Textil|Sohle: 100% Gummi",,159.95,119.95
Puma,Plateau-Sneaker 'Basket Platform' aus Veloursleder,Schwarz,"37|4|37,5|4,5|38|5|38,5|5,5|39|6|40|6,5|40,5|7","Damen Plateau-Sneaker von PUMA|Modell Basket Platform|Echtes Veloursleder mit Glitter-Effekt|Abgerundete Spitze|Schnürverschluss|Logo-Applikationen|Plateausohle aus Gummi|Sohlenhöhe: 3,5 cm|Farbe Schwarz|Artikelnummer 9601176",Hauptmaterial 1: 100% Veloursleder|Sohle: 100% Gummi,,99.95,99.95
Moon Boot,Moonboots aus wasserdichtem Material,Schwarz|Metallic Braun,36|37|38|39|40|41|42,"Damen Moonboots von Moon Boot ®|Modell Moon Boot W.E. Low|Strapazierfähiges Material|Wasserdicht|Überknöchelhoher, elastischer Schaft|Schürung|Kontrastbesatz am unteren Teil|Gummisohle|Wärmende Wattierung|Logo-Print|Sohlenhöhe: 3 cm|Farbe Metallic Braun|Artikelnummer 9540141",Hauptmaterial 1: 100% Textil|Hauptmaterial 2: 100% Synthetik|Sohle: 100% Synthetik, Nicht waschen| Nicht bleichen| Kein Trockner| Nicht bügeln| Keine chemische Reinigung,119.95,89.95
