Brandname,Productname,Colors,Sizes,Description,Materials,Maintenance,RegularPrice,CurrentPrice
Timberland,Lederboots mit Profilsohle,Beige,"41|7,5|41,5|8|42|8,5|43|9|43,5|9,5|44|10|44,5|10,5|45|11|45,5|11,5|46|12",Herren Lederboots von Timberland|Echtes Leder|Überknöchelhoher Schaft|Gepolsterter Kontrastbesatz und Lasche am Schaft|Schnürverschluss|Abgerundete Spitze|Profilsohle aus Gummi|Logo-Prägung und Logo-Applikation|Sohlenhöhe: 2 cm|Farbe Beige|Artikelnummer 9491198,Hauptmaterial 1: 100% Leder|Hauptmaterial 2: 100% Textil|Futter 1: 100% Textil|Sohle: 100% Synthetik, Nicht waschen| Nicht bleichen| Kein Trockner| Nicht bügeln| Keine chemische Reinigung,155.95,155.95
Superdry,Brogues mit halbhohem Schaft,Schwarz|Cognac ,41|7|42|8|43|9|44|10|45|11|46|12,Herren Brogues von Superdry|Rindsleder|Profilsohle|Abgerundete Spitze mit Flügelkappe|Halbhoher Schaft|Schnürverschluss|Lyralochung|Sohlenhöhe: 3 cm|Schafthöhe: 16 cm|Schaftweite: 28 cm|Farbe Schwarz|Artikelnummer 9525527,"Hauptmaterial 1: 100% Rindsleder|Futter 1: 80% Baumwolle, 20% Rindsleder|Futter 2: 100% Polyurethan|Sohle: 100% Kunststoff",,129.95,129.95
Pepe Jeans,Lederboots mit seitlichem Reißverschluss,Schwarz|Dunkelbraun,41|42|43|44|45|46,Herren Lederboots von Pepe Jeans|Modell Melting Buckle|Robustes Glattleder|Überknöchelhoher Schaft|Schnürverschluss|Seitlicher Reißverschluss|Lasche am Schaft|Abgerundete Spitze|Gerade Vorderkappe|Niedriger Absatz|Profilsohle|Sohlenhöhe: 1 cm|Absatzhöhe: 3 cm|Farbe Dunkelbraun|Artikelnummer 9563239,Hauptmaterial 1: 100% Leder|Futter 1: 100% Textil|Futter 2: 100% Leder|Sohle: 100% Synthetik, Nicht waschen| Nicht bleichen| Kein Trockner| Nicht bügeln| Keine chemische Reinigung,169.95,129.95
Base London ,Lederschuhe aus echtem Glattleder,Schwarz,41|42|43|44|45|46,"Herren Lederschuhe von Base London|Modell Morse|Echtes Glattleder|Ziernähte|Schnürverschluss|Innensohle aus echtem Leder|Sohle mit Besatz aus Gummi|Sohlenhöhe: 2,5 cm|Farbe Schwarz|Artikelnummer 9509161","Hauptmaterial 1: 100% Leder|Futter 1: 100% Leder|Sohle: 80% Synthetik, 20% Gummi",,119.95,119.95
s.Oliver RED LABEL,Sneaker mit Lochmuster,Taupe|Dunkelblau,41|42|43|44|45|46,Herren Sneaker von s.Oliver|Leder|Gummisohle|Abgerundete Spitze|Schnürverschluss|Lochmuster|Sohlenhöhe: 3 cm|Farbe Taupe|Artikelnummer 9634772,Hauptmaterial 1: 100% Leder|Futter 1: 100% Textil|Futter 2: 100% Leder|Futter 3: 100% Textil|Sohle: 100% Gummi,,59.95,59.95
Lloyd,Derby aus Veloursleder,Mittelgrau,"41|7,5|42|8|42,5|8,5|43|9|44|9,5|44,5|10|45|10,5|46|11",Herren Derby von LLOYD|Modell Floyd|Veloursleder|Gummisohle|Abgerundete Spitze|Schnürverschluss|Derbybogen mit Lyralochung|Made in Germany|Sohlenhöhe: 3 cm|Farbe Mittelgrau|Artikelnummer 9624769,Hauptmaterial 1: 100% Leder|Futter 1: 100% Textil|Futter 2: 100% Leder|Sohle: 100% Gummi,,129.95,129.95
Timberland,Lederboots im Vintage Look,Mittelbraun,"41|7,5|41,5|8|42|8,5|43|9|43,5|9,5|44|10|44,5|10,5|45|11|45,5|11,5|46|12",Herren Lederboots von Timberland|Echtes Leder|Vintage Look|Logo-Prägung|Ziernähte|Knöchelhoher Schaft|Profilsohle aus Gummi|Sohlenhöhe: 3 cm|Farbe Mittelbraun|Artikelnummer 9491200,Hauptmaterial 1: 100% Leder|Futter 1: 100% Leder|Sohle: 100% Gummi,,159.95,119.95
Polo Ralph Lauren,Sneaker aus echtem Leder,Weiß|Schwarz,40|7|41|8|42|9|43|10|44|11|45|12,"Herren Sneaker von Polo Ralph Lauren|Modell Hanford|Echtes Leder|Ziernähte|Logo-Stickereien|Schnürverschluss|Gummisohle mit Zierstreifen|Sohlenhöhe: 2,5 cm|Farbe Schwarz|Artikelnummer 9578782",Hauptmaterial 1: 100% Leder|Futter 1: 100% Textil|Sohle: 100% Gummi,,99.95,99.95
SOREL,Boots mit herausnehmbarem Futter,Beige,"40|7|41|8|41,5|8,5|42|9|42,5|9,5|43|10|43,5|10,5|44|11|44,5|11,5|45|12|46|13","Herren Boots von Sorel|Modell 1964 Pac Nylon|Strapazierfähiges Material|Wasserdicht|Schnürverschluss|Wadenhoher Schaft|Profilsohle aus Gummi|Herausnehmbares Filzfutter mit Webpelzbesatz|Sohlenhöhe: 2,5 cm|Schafthöhe: 25 cm |Schaftweite: 15 cm |Farbe Beige|Artikelnummer 9495262",Hauptmaterial 1: 100% Textil|Hauptmaterial 2: 100% Synthetik|Futter 1: 100% Textil|Sohle: 100% Synthetik, Nicht waschen| Nicht bleichen| Kein Trockner| Nicht bügeln| Keine chemische Reinigung,109.95,109.95
New Balance,Sneaker aus Veloursleder,Marineblau|Olivgrün|Schwarz,"41|7,5|41,5|8|42|8,5|42,5|9|43|9,5|44|10|45|11|45,5|11,5|46,5|12",Herren Sneaker von New Balance|Modell 373|Echtes Veloursleder|Kontrasteinsätze aus Mesh|Reflektierender Logo-Aufnäher|Reflektierender Besatz an der Ferse|Schnürverschluss|Gummisohle|Sohlenhöhe: 2 cm|Farbe Schwarz|Artikelnummer 9634157,Hauptmaterial 1: 100% Leder|Hauptmaterial 2: 100% Textil|Futter 1: 100% Textil|Sohle: 100% Gummi,,84.95,84.95
Clarks,Desert Boots aus echtem Veloursleder,Dunkelblau,"41|7|41,5|7,5|42|8|42,5|8,5|43|9|44|9,5|44,5|10|45|10,5|46|11","Herren Desert Boots von Clarks|Echtes Veloursleder|Überknöchelhoher Schaft|Schnürverschluss|Innensohle aus echtem Leder|Ziernähte|Gummisohle|Sohlenhöhe: 2,5 cm|Farbe Dunkelblau|Artikelnummer 9513701",Hauptmaterial 1: 100% Leder|Futter 1: 100% Leder|Sohle: 100% Gummi,,119.95,89.95
Pepe Jeans,Lederboots im Vintage Look,Mittelbraun,40|41|42|43|44|45|46,Herren Lederboots von Pepe Jeans|Echtes Leder im Vintage Look|Abgerundete Spitze |Überknöchelhoher Schaft|Seitliche Reißverschlüsse|Schnürverschluss|Kleiner Blockabsatz|Profilsohle|Sohlenhöhe: 3 cm|Farbe Mittelbraun|Artikelnummer 9563237,"Hauptmaterial 1: 100% Leder|Futter 1: 50% Textil, 50% Leder|Sohle: 100% Gummi",,165.95,119.95
Clarks,Chelsea Boots aus Leder,Hellbraun,"41|7|41,5|7,5|42|8|42,5|8,5|43|9|44|9,5|44,5|10|45|10,5|46|11",Herren Chelsea Boots von Clarks|Leder|Gummisohle mit Profil|Abgerundete Spitze|Überknöchelhoher Schaft|Elastische Einsätze am Schaft|Sohlenhöhe: 3 cm|Farbe Hellbraun|Artikelnummer 9513698,Hauptmaterial 1: 100% Leder|Futter 1: 100% Textil|Sohle: 100% Gummi,,119.95,119.95
Pantofola dOro,Sneaker aus Leder mit Kontrastbesatz,Schwarz,40|41|42|43|44|45|46,Herren Sneaker von Pantofola d'Oro|Modell Savio Vecchio Uomo Low|Echtes Leder|Schnürverschluss|Niedriger Schaft|Abgerundete Spitze|Kontrastbesatz|Gummisohle|Logo-Prints in Goldoptik|Sohlenhöhe: 2 cm|Farbe Schwarz|Artikelnummer 9598844,Hauptmaterial 1: 100% Leder|Futter 1: 100% Leder|Sohle: 100% Gummi, Nicht waschen| Nicht bleichen| Kein Trockner| Nicht bügeln| Keine chemische Reinigung,129.95,99.95
Tommy Hilfiger,Sneaker aus Canvas,Marineblau|Weiß|Mittelgrau,40|41|42|43|44|45|46,Herren Sneaker von Tommy Hilfiger|Canvas|Abgerundete Spitze|Schnürverschluss|Teilungsnähte|Logo-Details|Kontrastbesatz im Fersenbereich|Gummisohle|Sohlenhöhe: 2 cm|Farbe Mittelgrau|Artikelnummer 9610704,Hauptmaterial 1: 100% Baumwolle|Futter 1: 100% Baumwolle|Sohle: 100% Synthetik,,59.95,59.95
Gordon & Bros ,Sneaker 'New Conte' aus Leder,Cognac |Dunkelblau,40|41|42|43|44|45|46,"Herren Sneaker von Gordon & Bros |Modell New Conte|Echtes Leder|Abgerundete Spitze|Schnürverschluss|Perforierte Details|Logo-Prägung|Gummisohle|Sohlenhöhe: 2,5 cm|Farbe Cognac |Artikelnummer 9638629",Hauptmaterial 1: 100% Leder|Futter 1: 100% Leder|Sohle: 100% Gummi,,99.95,99.95
Tommy Hilfiger,Sneaker aus Canvas,Marineblau|Weiß|Mittelgrau,40|41|42|43|44|45|46,Herren Sneaker von Tommy Hilfiger|Canvas|Abgerundete Spitze|Schnürverschluss|Teilungsnähte|Logo-Details|Kontrastbesatz im Fersenbereich|Gummisohle|Sohlenhöhe: 2 cm|Farbe Weiß|Artikelnummer 9593179,Hauptmaterial 1: 100% Baumwolle|Futter 1: 100% Baumwolle|Sohle: 100% Synthetik,,59.95,59.95
Polo Ralph Lauren,Sneaker aus echtem Leder,Schwarz|Weiß,40|7|41|8|42|9|43|10|44|11|45|12|46|13,"Herren Sneaker von Polo Ralph Lauren|Modell Hugh|Echtes Leder|Gummisohle|Abgerundete Spitze|Schnürverschluss|Logo-Applikationen|Sohlenhöhe: 2,5 cm|Farbe Schwarz|Artikelnummer 9486121",Hauptmaterial 1: 100% Leder|Futter 1: 100% Textil|Sohle: 100% Gummi,,99.95,99.95
Boss Green,Sneaker aus Leder und Veloursleder,Rot|Dunkelblau,40|41|42|43|44|45|46,"Herren Sneaker von BOSS Green|Modell Arkansas_Lowp_syjq|Leder, Veloursleder und Mesh|Gummisohle|Abgerundete Spitze |Schnürverschluss|Seitliche Zierstreifen mit Logo-Prägung |Sohlenhöhe: 1 cm |Farbe Dunkelblau|Artikelnummer 9556446",Hauptmaterial 1: 100% Veloursleder|Hauptmaterial 2: 100% Leder|Hauptmaterial 3: 100% Textil|Sohle: 100% Gummi,,169.95,169.95
Polo Ralph Lauren,Sneaker mit Lederbesatz,Dunkelblau|Mittelgrau,40|7|41|8|42|9|43|10|44|11|45|12|46|13,"Herren Sneaker von Polo Ralph Lauren|Modell Vaughn-Ne|Textil mit Lederbesatz|Gummisohle|Abgerundete Spitze|Schnürverschluss|Logo-Applikationen|Sohlenhöhe: 2,5 cm|Farbe Mittelgrau|Artikelnummer 9486113","Hauptmaterial 1: 99% Textil, 1% Leder|Futter 1: 78% Canvas, 22% Polyurethan|Sohle: 100% Gummi",,99.95,74.95
Gordon & Bros ,Budapester aus echtem Glattleder,Schwarz,40|41|42|43|44|45|46,"Herren Budapester von Gordon & Bros|Modell Mirco-S|Echtes Glattleder|Flügelkappe|Lyralochung|Schnürverschluss|Innensohle aus echtem Leder|Gummisohle mit Einsätzen aus echtem Leder|Sohlenhöhe: 2,5 cm|Farbe Schwarz|Artikelnummer 9561206","Hauptmaterial 1: 100% Leder|Futter 1: 100% Leder|Sohle: 80% Gummi, 20% Leder",,99.95,99.95
H By Hudson,Chelsea Boots aus echtem Leder,Schwarz,40|41|42|43|44|45|46,"Herren Chelsea Boots von H by Hudson|Echtes Leder|Zwei seitliche Reißverschlüsse|Elastische Einsätze|Überknöchelhoher Schaft|Innensohle aus echtem Leder|Gummisohle mit Einsätzen aus echtem Leder|Sohlenhöhe: 2,5 cm|Farbe Schwarz|Artikelnummer 9564378","Hauptmaterial 1: 100% Leder|Futter 1: 100% Leder|Sohle: 50% Leder, 50% Gummi",,209.0,209.0
Boss Green,Sneaker aus echtem Leder mit Kontrastbesatz,Beige|Schwarz,40|41|42|43|44|45|46,"Herren Sneaker von BOSS Green|Textil und echtes Leder|Modell Arkansas _Lowp_mxpq|Abgerundete Spitze|Schnürverschluss|Kontrastbesatz aus echtem Leder|Gummisohle|Logo-Prägung|Sohlenhöhe: 2,5 cm|Farbe Beige|Artikelnummer 9457358",Hauptmaterial 1: 100% Textil|Hauptmaterial 2: 100% Leder|Futter 1: 100% Textil|Futter 2: 100% Synthetik|Sohle: 100% Gummi, Nicht waschen| Nicht bleichen| Kein Trockner| Nicht bügeln| Keine chemische Reinigung,139.95,139.95
Scotch & Soda,Zehentrenner aus echtem Leder,Mittelbraun,41|42|43|44|45,Herren Zehentrenner von Scotch & Soda|Echtes Leder|Riemen in geflochtener Optik|Abgerundete Spitze|Logo-Print in Metallicoptik|Gummisohle|Sohlenhöhe: 1 cm|Farbe Mittelbraun|Artikelnummer 9408455,Hauptmaterial 1: 100% Leder|Sohle: 100% Gummi, Nicht waschen| Nicht bleichen| Kein Trockner| Nicht bügeln| Keine chemische Reinigung,79.95,49.95
adidas Originals,Sneaker aus echtem Leder,Weiß,42|8|43|9|44 2/3|10|46|11|47 1/3|12|41 1/3|7/|42 2/3|8/|44|9/|45 1/3|10/|46 2/3|11/,Herren Sneaker von Adidas Originals|Modell Stan Smith CF|Echtes Leder|Gummisohle|Abgerundete Spitze|Klettverschluss|Lochmuster|Kontrastfarbene Logo-Details|Sohlenhöhe: 3 cm|Farbe Weiß|Artikelnummer 9528701,Hauptmaterial 1: 100% Leder|Futter 1: 100% Textil|Sohle: 100% Gummi,,94.95,69.95
La Martina,Sneaker aus echtem Leder,Blau,41|42|43|44|45,Herren Sneaker von La Martina|Echtes Leder mit Textileinsätzen|Gummisohle|Abgerundete Spitze|Schnürverschluss|Logo-Applikationen|Sohlenhöhe: 2 cm|Farbe Blau|Artikelnummer 9609847,Hauptmaterial 1: 100% Leder|Hauptmaterial 2: 100% Textil|Futter 1: 100% Leder|Futter 2: 100% Textil|Sohle: 100% Gummi,,199.95,199.95
adidas Originals,Sneaker aus echtem Leder,Weiß,42|8|43|9|44 2/3|10|46|11|47 1/3|12|41 1/3|7/|42 2/3|8/|44|9/|45 1/3|10/|46 2/3|11/,"Herren Sneaker von adidas Originals|Modell Stan Smith |Echtes Leder|Perforierte Logo-Streifen|Kontrastbesatz an der Ferse|Schnürverschluss|Innensohle aus Kork|Gummisohle|Sohlenhöhe: 2,5 cm|Farbe Weiß|Artikelnummer 9569120",Hauptmaterial 1: 100% Leder|Futter 1: 100% Textil|Sohle: 100% Gummi,,99.95,99.95
Boss Green,Sneaker mit Lederbesatz,Dunkelblau,42|43|44|45|46,Herrensneaker von BOSS Green|Modell Akeen Clean|Textil mit Lederbesatz|Gummisohle|Abgerundete Spitze|Schnürverschluss|Sohlenhöhe: 2 cm|Farbe Dunkelblau|Artikelnummer 7369257,Hauptmaterial 1: 100% Textil|Hauptmaterial 2: 100% Leder|Hauptmaterial 3: 100% Synthetik|Futter 1: 100% Textil|Futter 2: 100% Synthetik|Sohle: 100% Gummi,,139.95,139.95
four x,Budapester aus Leder,Schwarz,41|42|43|44|45,"Herren Budapester von Four X|Echtes Leder|Innenverarbeitung aus Leder|Schnürverschluss|Lyralochung|Flügelkappe|Hochwertige Ledersohle|Sohlenhöhe: 0,5 cm|Absatzhöhe: 2,3 cm|Farbe Schwarz|Artikelnummer 9257882",Hauptmaterial 1: 100% Leder|Futter 1: 100% Leder|Sohle: 100% Leder,,139.95,139.95
Vagabond,Lederschuhe mit Schnürverschluss,Cognac ,41|42|43|44|45,"Herren Lederschuhe von Vagabond|Modell Hustle|Echtes Glattleder|Schnürverschluss|Ziernähte|Innensohle aus echtem Leder|Gummisohle|Sohlenhöhe: 2,5 cm|Farbe Cognac |Artikelnummer 9533456",Hauptmaterial 1: 100% Leder|Futter 1: 100% Leder|Sohle: 100% Gummi,,119.95,119.95
Lloyd,Chelsea Boots aus Veloursleder ,Dunkelbraun,"41|7,5|42|8|42,5|8,5|43|9|44|9,5|44,5|10|45|10,5|46|11",Herren Chelsea Boots von LLOYD|Modell Demond|Echtes Veloursleder |Abgerundete Spitze |Elastische Einsätze an den Seiten |Kontrastnähte |Sohle aus Gummi|Sohlenhöhe: 2 cm|Farbe Dunkelbraun|Artikelnummer 9540127,Hauptmaterial 1: 100% Veloursleder|Sohle: 100% Synthetik,,129.95,99.95
Timberland,Lederboots mit Profilsohle - wasserdicht,Mittelbraun,"40|7|41|7,5|41,5|8|42|8,5|43|9|43,5|9,5|44|10|44,5|10,5|45|11|45,5|11,5|46|12",Herren Lederboots von Timberland|Echtes Veloursleder|Wasserdicht|Logo-Prägung|Überknöchelhoher Schaft mit gepolstertem Einsatz|Schnürverschluss|Profilsohle aus Gummi|Innensohle aus echtem Leder|Sohlenhöhe: 3 cm|Farbe Mittelbraun|Artikelnummer 9491192,Hauptmaterial 1: 100% Leder|Futter 1: 100% Leder|Sohle: 100% Gummi,,209.0,209.0
Lloyd,Lederboots mit Lammfellfutter,Mittelgrau,"41|7,5|42|8|42,5|8,5|43|9|44|9,5|44,5|10|45|10,5|46|11",Herren Lederboots von Lloyd|Modell Steven|Veloursleder|Lammfellfutter|Kreppsohle|Abgerundete Spitze|Überknöchelhoher Schaft|Schnürverschluss|Sohlenhöhe: 3 cm|Farbe Mittelgrau|Artikelnummer 9540125,Hauptmaterial 1: 100% Leder|Futter 1: 100% Lammfell|Sohle: 100% Gummi,,179.95,179.95
SOREL,Lederboots mit Rahmennaht,Beige,"40|7|41|8|41,5|8,5|42|9|42,5|9,5|43|10|43,5|10,5|44|11|44,5|11,5|45|12|46|13","Herren Lederboots von Sorel|Glattleder|Mittelhoher Schaft|Schnürverschluss|Abgerundete Spitze|Kontrastbesatz und Schlaufe am Schaft|Seitliche Logo-Prägung|Rahmennaht|Sohlenhöhe: 2,5 cm|Farbe Beige|Artikelnummer 9495265",Hauptmaterial 1: 100% Leder|Futter 1: 100% Synthetik|Sohle: 100% Gummi, Nicht waschen| Nicht bleichen| Kein Trockner| Nicht bügeln| Keine chemische Reinigung,179.95,99.95
Lloyd,"Budapester aus Leder
",Mittelbraun|Schwarz,"41|7,5|42|8|42,5|8,5|43|9|44|9,5|44,5|10|45|10,5|46|11|43|43|45|45|46|46","Herren Budapester von Lloyd|Modell Forster|Echtes Leder|Innenmaterial aus Leder|Schmal zulaufende Spitze|Lyralochung|Flügelkappe |Flache Ledersohle|Absatz aus hochwertigem Gummi|Eingearbeitetes Fußbett|Sohlenhöhe: 0,8 cm|Absatzhöhe: 2,5 cm|Farbe Mittelbraun|Artikelnummer 9226130",Hauptmaterial 1: 100% Kalbsleder|Innenseite: 100% Leder|Sohle: 100% Leder,,149.95,149.95
Fred Perry,Sneakers aus Veloursleder,Dunkelblau,43|45|46,Herren Sneakers von Fred Perry|Veloursleder|Gummisohle|Abgerundete Spitze|Überknöchelhoher Schaft|Schnürverschluss|Kontrasteinsatz|Sohlenhöhe: 3 cm|Farbe Dunkelblau|Artikelnummer 9314953,Hauptmaterial 1: 100% Leder|Futter 1: 100% Textil|Futter 2: 100% Kunststoff|Sohle: 100% Gummi,,109.95,79.95
s.Oliver RED LABEL,Lederboots im Vintage Look,Cognac ,41|42|43|44|45|46,"Herren Lederboots von s.Oliver|Echtes Leder|Vintage Look|Seitlicher Reißverschluss|Überknöchelhoher Schaft mit Kontrasteinsatz|Schnürverschluss|Ziernähte|Gummisohle|Sohlenhöhe: 2,5 cm|Farbe Cognac |Artikelnummer 9540457",Hauptmaterial 1: 100% Leder|Futter 1: 100% Leder|Sohle: 100% Gummi,,99.95,99.95
Pepe Jeans,Sneaker mit Besatz aus echtem Veloursleder,Marineblau,41|42|43|44|45|46,Herren Sneaker von Pepe Jeans|Modell Verona|Verschiedene Textilbesätze|Besatz aus echtem Veloursleder|Kleiner Logo-Print|Schnürverschluss|Gummisohle|Sohlenhöhe: 2 cm|Farbe Marineblau|Artikelnummer 9563241,"Hauptmaterial 1: 50% Textil, 50% Leder|Futter 1: 100% Textil|Sohle: 100% Gummi",,79.95,79.95
H By Hudson,Lederboots mit Schnürverschluss,Dunkelbraun,41|42|43|44|45|46,Herren Lederboots von H by Hudson|Echtes Leder|Abgerundete Spitze |Dekorative Teilungsnähte |Schnürverschluss|Überknöchelhoher Schaft|Kleiner Absatz|Made in Portugal|Absatzhöhe: 3 cm |Farbe Dunkelbraun|Artikelnummer 9564383,"Hauptmaterial 1: 100% Leder|Sohle: 50% Leder, 50% Gummi",,239.0,179.95
Hilfiger Denim,Lederboots mit Profilsohle,Dunkelbraun,41|42|43|44|45|46,Herren Lederboots von Hilfiger Denim|Echtes Glattleder|Überknöchelhoher Schaft|Schnürverschluss mit Hakendetails|Gerade Vorderkappe|Doppelte Sohle|Profilsohle|Sohlenhöhe: 1 cm|Farbe Dunkelbraun|Artikelnummer 9513712,Hauptmaterial 1: 100% Leder|Futter 1: 100% Leder|Futter 2: 100% Textil|Sohle: 100% Synthetik, Nicht waschen| Nicht bleichen| Kein Trockner| Nicht bügeln| Keine chemische Reinigung,179.95,129.95
Polo Ralph Lauren,Sneakers mit Logo-Stickerei,Weiß,42|44|45,"Herren Sneakers von Polo Ralph Lauren|Strapazierfähiges Material|Schnürverschluss|Details in Leder-Optik|Logo-Stickerei auf der Außenseite|Logo-Print auf Ferse und Lasche|Sohle mit Streifen an der Seite|Sohlenhöhe: 2,5 cm|Farbe Weiß|Artikelnummer 9229147","Hauptmaterial 1: 100% Textil|Hauptmaterial 2: 100% Leder|Futter 1: 100% Textil, 100% Leder|Sohle: 100% Gummi",,89.95,89.95
s.Oliver RED LABEL,Boots aus Glattleder mit Reißverschluss,Schwarz,41|42|43|44|45|46,"Herren Boots von s.Oliver|Echtes Glattleder|Überknöchelhoher Schaft|Elastischer Einsatz am Schaft|Lasche am Schaft|Seitlicher Reißverschluss|Abgerundete Spitze|Doppelte Sohle|Logo-Applikation am Reißverschluss|Sohlenhöhe: 2,5 cm|Farbe Schwarz|Artikelnummer 9540451",Hauptmaterial 1: 100% Leder|Futter 1: 100% Textil|Futter 2: 100% Synthetik|Sohle: 100% Gummi, Nicht waschen| Nicht bleichen| Kein Trockner| Nicht bügeln| Keine chemische Reinigung,89.95,89.95
Converse,Chucks mit Logoprint,Bordeaux Rot,"42,5|9|44|10|44,5|10,5",Herren Chucks von Converse|Robustes Material|Hochwertige Sohle|Schnürverschluss|Halbhoher Schaft|Modell All Star Core Hi|Seitliche Luftlöcher|Logo-Applikation an der Ferse|Seitliche Logoprints|Sohlenhöhe: 3 cm|Herstellergröße: US|Farbe Bordeaux Rot|Artikelnummer 9004506,Hauptmaterial 1: 100% Textil|Sohle: 100% Kunststoff,,69.95,69.95
Vagabond,Lederschuhe aus echtem Veloursleder,Dunkelbraun,41|42|43|44|45|46,Herren Lederschuhe von Vagabond|Modell Noel|Echtes Veloursleder|Derbybogen|Knöchelhoher Schaft|Schnürverschluss|Innensohle aus echtem Leder|Gummisohle|Sohlenhöhe: 3 cm|Farbe Dunkelbraun|Artikelnummer 9533451,Hauptmaterial 1: 100% Leder|Futter 1: 100% Leder|Sohle: 100% Gummi,,129.95,99.95
Polo Ralph Lauren,Sneaker aus echtem Leder,Weiß,40|7|41|8|42|9|43|10|44|11|45|12,"Herrensneaker von Polo Ralph Lauren|Modell Hugh|Echtes Leder|Gummisohle|Abgerundete Spitze|Schnürverschluss|Sohlenhöhe: 2,5 cm|Farbe Weiß|Artikelnummer 9390955",Hauptmaterial 1: 100% Leder|Futter 1: 100% Textil|Sohle: 100% Gummi,,99.95,99.95
s.Oliver RED LABEL,Lederboots mit Profilsohle,Anthrazit|Cognac ,41|42|43|44|45|46,"Herren Lederboots von s.Oliver|Echtes Leder|Schnürverschluss|Seitlicher Reißverschluss|Abgerundete Spitze|Profilsohle aus Gummi|Zierriegel an der Seite|Logo-Prägung und -Applikation|Sohlenhöhe: 3,5 cm|Farbe Cognac |Artikelnummer 9540460",Hauptmaterial 1: 100% Leder|Futter 1: 100% Textil|Sohle: 100% Gummi, Nicht waschen| Nicht bleichen| Kein Trockner| Nicht bügeln| Keine chemische Reinigung,89.95,89.95
Marc O'Polo,Sneaker aus echtem Glattleder,Weiß|Marineblau,41|42|43|44|45|46,"Herren Sneaker von Marc O'Polo |Echtes Glattleder|Logoförmiges Lochmuster|Schnürverschluss|Kontrastbesatz an der Ferse|Innensohle aus echtem Leder|Gummisohle|Sohlenhöhe: 2,5 cm|Farbe Marineblau|Artikelnummer 9520032",Hauptmaterial 1: 100% Leder|Futter 1: 100% Leder|Sohle: 100% Gummi,,119.95,89.95
Base London ,Lederboots im Vintage Look,Taupe,41|42|43|44|45|46,Herren Lederboots von Base London |Modell Mercury|Veloursleder|Gummisohle mit Profil|Abgerundete Spitze|Überknöchelhoher Schaft|Schnürverschluss|Sohlenhöhe: 3 cm|Farbe Taupe|Artikelnummer 9509158,Hauptmaterial 1: 100% Leder|Futter 1: 100% Textil|Futter 2: 100% Leder|Sohle: 100% Gummi,,139.95,99.95
Napapijri,Sneaker aus Veloursleder mit Camouflage-Muster,Marineblau|Hellgrau,41|42|43|44|45|46,"Herren Sneaker von Napapijri|Modell Rabari|Echtes Veloursleder|Kontrasteinsätze mit Camouflage-Muster|Reflektierender Besatz mit Logo|Schnürverschluss|Gummisohle|Sohlenhöhe: 2,5 cm|Farbe Marineblau|Artikelnummer 9604633",Hauptmaterial 1: 100% Leder|Futter 1: 100% Textil|Besatz 1: 100% Textil|Sohle: 100% Gummi,,89.95,89.95
Polo Ralph Lauren,Sneakers aus Canvas,Anthrazit,42|9|43|10|44|11|46|13|43|43|45|45,Herren Sneakers von Polo Ralph Lauren|Canvas|Gummisohle|Abgerundete Spitze|Schnürverschluss|Logo-Stickerei|Sohlenhöhe: 3 cm|Farbe Anthrazit|Artikelnummer 9316630,Hauptmaterial 1: 100% Canvas|Futter 1: 100% Textil|Futter 2: 100% Kunststoff,,79.95,79.95
Tommy Hilfiger,Slip-On Sneaker aus Canvas,Marineblau|Schwarz|Weiß,41|42|43|44|45|46,Herren Slip-On Sneaker von Tommy Hilfiger|Reine Baumwolle|Canvas|Gummisohle|Abgerundete Spitze|Elastische Einsätze|Sohlenhöhe: 2 cm|Farbe Weiß|Artikelnummer 9610707,Hauptmaterial 1: 100% Baumwolle|Futter 1: 100% Baumwolle|Sohle: 100% Gummi,,59.95,59.95
s.Oliver RED LABEL,Brogues mit Lyralochung,Cognac ,41|42|43|44|45|46,Herren Brogues von s.Oliver|Echtes Leder|Vorne spitz zulaufend |Schnürverschluss|Lyralochung|Sohlenhöhe: 2 cm|Farbe Cognac |Artikelnummer 9540454,Hauptmaterial 1: 100% Leder|Sohle: 100% Gummi,,79.95,79.95
Converse,Sneakers Modell All Star Ox,Rot,"40|7|42,5|9|44,5|10,5",Herren Sneakers von Converse|Robustes Material|Modell All Star Ox|Schnürverschluss|Abriebfeste Kontrastsohle|Seitliche Luftlöcher|Logo-Applikation|Sohlenhöhe: 3 cm|Herstellergröße: US|Farbe Rot|Artikelnummer 9004512,"Hauptmaterial 1: 100% Textil|Hauptmaterial 2: 100% Textil|Sohle: 100% Kunststoff, 100% Textil",,69.95,69.95
Tommy Hilfiger,Sneaker aus echtem Leder,Weiß,41|42|43|44|45|46,"Herren Sneaker von Tommy Hilfiger|Echtes Leder|Logo und Kontrastbesatz an der Ferse|Ziernähte|Schnürverschluss|Gummisohle|Sohlenhöhe: 2,5 cm|Farbe Weiß|Artikelnummer 9534531",Hauptmaterial 1: 100% Leder|Futter 1: 100% Leder|Sohle: 100% Gummi,,139.95,99.95
