Brandname,Productname,Colors,Sizes,Description,Materials,Maintenance,RegularPrice,CurrentPrice
DKNY,Geldbörse aus Saffianoleder,Jeans|Beige,OS|1,Damen Geldbörse von DKNY|Saffianoleder|Druckknopfverschluss|Acht Kartenfächer und ein Scheinfach|Zweigeteiltes Münzfach mit Rundum-Reißverschluss|Zwei Kartenfächer im Münzfach|Logo-Applikation|Höhe: 10 cm|Breite: 12 cm|Tiefe: 4 cm|Farbe Jeans|Artikelnummer 9627113,Hauptmaterial 1: 100% Leder,,99.95,99.95
Liebeskind Berlin,Handtasche aus echtem Leder mit abnehmbarem Schulterriemen,Schwarz,OS|1,Damen Handtasche von Liebeskind Berlin|Echtes Leder|Hauptfach mit Reißverschluss|Ein Innenfach mit Reißverschluss|Ein offenes Innenfach|Ein Kartenfach|Logo-Prägung|Zwei Trageriemen|Verstellbarer abnehmbarer Schulterriemen|Höhe: 25 cm|Breite: 26 cm|Tiefe: 12 cm|Riemenlänge: 42 cm|Farbe Schwarz|Artikelnummer 9141098,Hauptmaterial 1: 100% Leder,,179.95,179.95
MICHAEL Michael Kors,Geldbörse aus Saffianoleder,Kirschrot|Orange,OS|1,"Damen Geldbörse von MICHAEL Michael Kors|Saffianoleder|Rundum-Reißverschluss|Münzfach mit Reißverschluss|Zwei Scheinfächer|Ein Sichtfach und sechs Kartenfächer|Abnehmbare Handschlaufe |Logo-Applikation |Höhe: 10,5 cm|Breite: 18 cm|Tiefe: 2,5 cm |Farbe Orange|Artikelnummer 9560507",Hauptmaterial 1: 100% Leder,,109.95,109.95
Calvin Klein,Sneakersocken mit Retro-Logo,Schwarz|Hellgrau|Weiß,OS|1,Damensneakersocken von Calvin Klein|Baumwollmischung mit Stretch-Anteil|Gerippte Komfortbündchen|Eingewebtes Retro-Logo|Antirutschbeschichtung an der Ferse|Farbe Hellgrau|Artikelnummer 9484659,"Hauptmaterial 1: 65% Gekämmte Baumwolle, 30% Polyester, 3% Elasthan, 2% Polyamid", Schonwaschgang 40°| Nicht bleichen| Kein Trockner| Nicht bügeln| Keine chemische Reinigung,6.95,6.95
MICHAEL Michael Kors,Geldbörse aus Saffianoleder,Kirschrot|Orange,OS|1,"Damen Geldbörse von MICHAEL Michael Kors|Saffianoleder|Rundum-Reißverschluss|Münzfach mit Reißverschluss|Zwei Scheinfächer|Ein Sichtfach und sechs Kartenfächer|Abnehmbare Handschlaufe |Logo-Applikation |Höhe: 10,5 cm|Breite: 18 cm|Tiefe: 2,5 cm |Farbe Kirschrot|Artikelnummer 9560506",Hauptmaterial 1: 100% Leder,,109.95,109.95
Lauren Ralph Lauren,Clutch aus Saffianoleder in Metallicoptik,Gold,OS,Damen Clutch von Lauren Ralph Lauren|Saffianoleder|Metallicoptik|Überschlag mit Magnetverschluss|Ein Steckfach innen|Kettenriemen in Goldoptik|Metall-Logo|Höhe: 15 cm|Breite: 20 cm|Tiefe: 2 cm|Riemenlänge: 50 cm|Farbe Gold|Artikelnummer 9603012,Hauptmaterial 1: 100% Leder,,189.95,189.95
Tamaris,Clutch in schimmernder Optik,Schwarz|Silber|Kupfer,OS|1,"Damen Clutch von Tamaris|Strapazierfähiges Material|Überschlag mit Druckknopfverschluss|Ein Hauptfach mit Reißverschluss|Ein Reißverschlussfach innen|Logo-Applikation|Abnehmbarer, verstellbarer Schulterriemen|Schimmernde Optik|Höhe: 13 cm|Breite: 24 cm|Tiefe: 2 cm|Farbe Schwarz|Artikelnummer 9644218",Hauptmaterial 1: 100% Polyester|Futter 1: 100% Polyester, Nicht waschen| Nicht bleichen| Kein Trockner| Nicht bügeln| Keine chemische Reinigung,29.95,29.95
REVIEW,Sonnenbrille mit getönten Gläsern,Mittelbraun|Anthrazit,OS|1,"Damen Sonnenbrille von REVIEW|Kunststoff|UV-Schutz|Rahmen aus Kunststoff|Nasensteg aus Kunststoff|Runde, getönte Gläser|Bewegliche Bügel|Farbe Anthrazit|Artikelnummer 9635590",,,12.95,12.95
Calvin Klein,Rucksack mit Karabinerverschluss,Weiß,OS,Damen Rucksack von Calvin Klein|Strapazierfähiges Material|Modell Heather|Lederoptik|Ein Hauptfach mit Karabinerverschluss|Seitliche Druckknöpfe |Ein Steckfach und ein Reißverschlussfach innen|Ein Außenfach|Verstellbare Schulterriemen|Trageschlaufe|Metalldetails mit Logo-Prägung|Höhe: 32 cm|Breite: 35 cm|Tiefe: 14 cm|Farbe Weiß|Artikelnummer 9583138,Hauptmaterial 1: 100% Polyurethan,,159.95,159.95
MARC CAIN BAGS & SHOES,Crossbody Bag mit Leo-Steppmuster,Silber,OS|1,Damen Crossbody Bag von Marc Cain Bags & Shoes|Lederoptik|Steppmuster aus Leopardenköpfen|Überschlag mit Steckverschluss|Unterteiltes Hauptfach|Ein Reißverschlussfach und zwei Steckfächer innen|Verstellbarer Schulterriemen aus Leder mit Kettendetails|Höhe: 20 cm |Breite: 29 cm |Tiefe: 6 cm |Farbe Silber|Artikelnummer 9580961,"Hauptmaterial 1: 100% Polyester|Hauptmaterial 2: 100% Leder|Futter 1: 55% Baumwolle, 45% Polyester", Nicht waschen| Nicht bleichen| Kein Trockner| Nicht bügeln| Keine chemische Reinigung,169.95,169.95
MICHAEL Michael Kors,Crossbody Bag in Boucléoptik,Marineblau,OS|1,Damen Crossbody Bag von MICHAEL Michael Kors|Textil in Boucléoptik|Steppnähte|Überschlag mit Klickverschluss|Zwei Reißverschlussfächer und ein Steckfach innen|Variabler Kettenriemen mit Einsatz in Lederoptik|Innenseite in Lederoptik|Ein Außenfach mit Magnetverschluss|Höhe: 14 cm|Breite: 23 cm|Tiefe: 7 cm|Farbe Marineblau|Artikelnummer 9560456,Hauptmaterial 1: 100% Textil|Futter 1: 100% Synthetik,,295.0,295.0
Liebeskind Berlin,Umhängetasche mit drei Hauptfächern,Schwarz|Stein,OS|1,"Damen Umhängetasche von Liebeskind Berlin|Echtes Leder|Weiches Material|Feine Narbung|Drei Hauptfächer mit Reißverschluss|Verstellbarer Schulterriemen|Höhe: 16 cm|Breite: 24 cm|Tiefe: 5,5 cm|Riemenlänge: 117 cm|Farbe Stein|Artikelnummer 5130755",Hauptmaterial 1: 100% Leder,,99.95,99.95
Happy Plugs,Lightning Ladekabel in Metallicoptik,Metallic Beige,OS|1,"Damen Lightning Ladekabel von Happy Plugs|8-Pin zu USB|Für iPhone, iPad und iPod|Metallicoptik|Inklusive Transportbox|Länge: 2 Meter|Farbe Metallic Beige|Artikelnummer 9648333",,,34.95,34.95
MICHAEL Michael Kors,Geldbörse aus Saffianoleder,Schwarz|Kirschrot|Orange|Cognac ,OS|1,"Damen Geldbörse von MICHAEL Michael Kors|Saffianoleder|Modell Mercer|Überschlag mit Druckknopfverschluss|Zwei Scheinfächer|Siebzehn Kartenfächer|Zwei Steckfächer|Ein Sichtfach|Ein Münzfach mit Reißverschluss außen|Logo-Applikation|Höhe: 10,5 cm|Breite: 18 cm|Tiefe: 3 cm|Farbe Orange|Artikelnummer 9560534",Hauptmaterial 1: 100% Leder, Nicht waschen| Nicht bleichen| Kein Trockner| Nicht bügeln| Keine chemische Reinigung,125.95,125.95
Love Moschino,Box Clutch mit Reptilienstruktur,Silber|Gold,OS|1,"Damen Box Clutch von Love Moschino|Metall|Metallicoptik|Ein Hauptfach mit Klickverschluss|Ein Kartenfach innen|Ein abnehmbarer Kettenriemen|Reptilienstruktur|Logo-Applikation|Höhe: 11 cm|Breite: 18,5 cm|Tiefe: 4 cm|Farbe Gold|Artikelnummer 9614205",Hauptmaterial 1: 100% Synthetik," Nicht waschen| Nicht bleichen| Kein Trockner| Nicht heiß bügeln, Vorsicht beim Bügeln mit Dampf| Keine chemische Reinigung",139.95,139.95
MICHAEL Michael Kors,Crossbody Bag mit Logo-Muster,Weiß|Dunkelbraun,OS|1,"Damen Crossbody Bag von MICHAEL Michael Kors|Genarbtes Material|Modell Adele|Zwei Hauptfächer mit Reißverschluss|Ein Reißverschlussfach innen|Sechs Kartenfächer innen|Ein abnehmbarer, verstellbarer Schulterriemen|Logo-Muster|Höhe: 16,5 cm|Breite: 26 cm|Tiefe: 5,5 cm|Farbe Weiß|Artikelnummer 9619169",,,175.95,175.95
Tommy Hilfiger,Kurzsocken im 2er-Pack,Rosa meliert|Marineblau,35/38|39/42,"Damen Kurzsocken von Tommy Hilfiger|Baumwollmischung mit Stretch-Anteil|Elastisches, geripptes Bündchen|Eingewebtes Logo|2er-Pack|Farbe Rosa meliert|Artikelnummer 9631770","Hauptmaterial 1: 77% Baumwolle, 21% Polyamid, 2% Elasthan", Normalwaschgang 40°| Nicht bleichen| Kein Trockner| Nicht bügeln| Keine chemische Reinigung,8.95,8.95
Marc O'Polo,Strümpfe im 2er-Pack ,Bleu meliert|Türkis|Koralle,35/38|39/42,Damen Strümpfe von MARC O'POLO|Baumwollmischung mit Baumwoll-Anteil|Gerippte Bündchen|Ein Paar mit Streifenmuster|Ein Paar mit Punktemuster |2er-Pack |Farbe Bleu meliert|Artikelnummer 9636548,"Hauptmaterial 1: 75% Baumwolle, 23% Polyamid, 2% Elasthan", Normalwaschgang 40°| Nicht bleichen| Kein Trockner| Nicht bügeln| Keine chemische Reinigung,9.95,9.95
Liebeskind Berlin,Trapezshopper aus Lammleder ,Schwarz,OS|1,"Damen Trapezshopper von Liebeskind Berlin|Echtes Lammleder|Ein Hauptfach mit Reißverschluss|Vier Steckfächer, ein Reißverschlussfach innen|Zwei Trageriemen|Abnehmbarer, verstellbarer Schulterriemen|Seitliche Details in Flechtoptik|Höhe: 32 cm|Breite: 48 cm|Tiefe: 18 cm|Riemenlänge: 38 cm|Farbe Schwarz|Artikelnummer 9591195",Hauptmaterial 1: 100% Lammleder,,359.0,359.0
L.Credi,Shopper mit Saffiano-Struktur,Marineblau|Taupe,OS|1,"Damen Shopper von L.CREDI|Strapazierfähiges Material in Lederoptik|Saffiano-Struktur|Zwei Reißverschlussfächer|Ein Hauptfach mit Magnetverschluss|Zwei Reißverschlussfächer innen|Zwei Trageriemen mit Logo-Anhänger|Ein abnehmbarer, verstellbarer Schulterriemen|Höhe: 25 cm|Breite: 35 cm|Tiefe: 13 cm|Riemenlänge: 40 cm|Farbe Taupe|Artikelnummer 9607244",Hauptmaterial 1: 100% Polyurethan,,89.95,89.95
MICHAEL Michael Kors,Crossbody Bag aus Saffianoleder,Orange,OS|1,"Damen Crossbody Bag von MICHAEL Michael Kors|Saffianoleder|Modell Flowers|Ein Hauptfach mit Reißverschluss|Drei Kartenfächer innen|Ein Steckfach innen|Ein abnehmbarer, verstellbarer Schulterriemen|Blüten-Applikationen|Logo-Applikation|Höhe: 12,5 cm|Breite: 18,5 cm|Tiefe: 5 cm|Farbe Orange|Artikelnummer 9560482",Hauptmaterial 1: 100% Leder, Nicht waschen| Nicht bleichen| Kein Trockner| Nicht bügeln| Keine chemische Reinigung,249.0,249.0
Love Moschino,Clutch mit Überschlag,Rosa,OS|1,Damen Clutch von Love Moschino|Lederoptik|Steppungen|Überschlag mit Magnetverschluss|Ein Kartenfach innen|Abnehmbarer Kettenriemen|Raffungen|Metall-Logo|Höhe: 15 cm|Breite: 24 cm|Tiefe: 8 cm|Farbe Rosa|Artikelnummer 9641523,Hauptmaterial 1: 100% Synthetik,,169.95,169.95
DKNY,Geldbörse aus Saffianoleder,Jeans|Beige,OS|1,Damen Geldbörse von DKNY|Saffianoleder|Druckknopfverschluss|Acht Kartenfächer und ein Scheinfach|Zweigeteiltes Münzfach mit Rundum-Reißverschluss|Zwei Kartenfächer im Münzfach|Logo-Applikation|Höhe: 10 cm|Breite: 12 cm|Tiefe: 4 cm|Farbe Jeans|Artikelnummer 9627113,Hauptmaterial 1: 100% Leder,,99.95,99.95
MICHAEL Michael Kors,Saddle Bag aus Saffianoleder,Stein,OS|1,"Damen Saddle Bag von MICHAEL Michael Kors|Saffianoleder|Modell Maxine|Überschlag mit Magnetverschluss und Zierriemen|Ein Hauptfach|Ein Reißverschlussfach innen|Zwei Steckfächer innen|Ein verstellbarer Schulterriemen|Höhe: 19 cm|Breite: 22 cm|Tiefe: 6,5 cm|Farbe Stein|Artikelnummer 9560432",Hauptmaterial 1: 100% Leder, Kein Trockner| Nicht bügeln| Keine chemische Reinigung| Nicht waschen| Nicht bleichen,349.0,349.0
Calvin Klein,Füßlinge mit Logo-Stickerei,Weiß|Hellgrau meliert|Schwarz,OS|1,Damen Füßlinge von Calvin Klein|Baumwollmischung|Elastisches Bündchen|Verstärkte Ferse und Spitze|Logo-Stickerei|Farbe Weiß|Artikelnummer 9592162,"Hauptmaterial 1: 68% Gekämmte Baumwolle, 30% Polyester, 3% Elasthan, 2% Polyamid", Schonwaschgang 40°| Nicht bleichen| Kein Trockner| Nicht bügeln| Keine chemische Reinigung,7.95,7.95
Liebeskind Berlin,Smartphone Case mit Logo-Print,Pink|Schwarz|Gelb,OS|1,"Damen Smartphone Case von Liebeskind Berlin|Flexibles Material|Modell BumperS7|Stoßabfedernd|Logo-Print|Passend für Samsung S7|14,5 x 7 cm|Farbe Pink|Artikelnummer 9591158",Hauptmaterial 1: 100% Polyurethan, Nicht waschen| Nicht bleichen| Kein Trockner| Nicht bügeln| Keine chemische Reinigung,19.95,19.95
Falke,Sneakersocken - atmungsaktiv,Weiß|Schwarz,35/38|39/42,Damen Sneakersocken von FALKE|Lyocellmischung mit Stretch-Anteil|Atmungsaktiv|Elastische Bündchen|Farbe Weiß|Artikelnummer 9622547,"Hauptmaterial 1: 68% Lyocell, 30% Polyamid, 2% Elasthan", Kein Trockner| Schonwaschgang 40°| Nicht bügeln| Keine chemische Reinigung| Nicht bleichen,9.0,9.0
Calvin Klein,Ledergürtel mit Logo-Muster,Beige|Schwarz,80|85|90|95,Damen Gürtel von Calvin Klein|Echtes Leder|Ovale Dornschließe aus Metall|Geprägtes Logo-Muster|Made in Europe|Breite: 3 cm|Farbe Schwarz|Artikelnummer 9583178,Hauptmaterial 1: 100% Leder, Nicht waschen| Nicht bleichen| Kein Trockner| Nicht bügeln| Keine chemische Reinigung,49.95,49.95
MARC CAIN BAGS & SHOES,Geldbörse aus echtem Leder,Schwarz,OS|1,"Damen Geldbörse von Marc Cain Bags & Shoes|Echtes Leder|Feine Narbung|Rundum-Reißverschluss|Acht Kartenfächer, drei Scheinfächer, Münzfach mit Reißverschluss|Kontrastkanten|Logo-Print|Höhe: 10 cm|Breite: 20 cm|Tiefe: 2 cm|Farbe Schwarz|Artikelnummer 9580970",Hauptmaterial 1: 100% Leder,,119.95,119.95
Marc O'Polo,Strümpfe im 2er-Pack,Rosé,35/38|39/42,Damen Strümpfe von MARC O'POLO|Baumwollmischung mit Stretch-Anteil|Geripptes Komfortbündchen|Handgekettelte Spitze|Eingewebtes Logo|2er-Pack|Farbe Rosé|Artikelnummer 9617710,"Hauptmaterial 1: 75% Baumwolle, 23% Polyamid, 2% Elasthan", Normalwaschgang 40°| Nicht bleichen| Kein Trockner| Nicht bügeln| Keine chemische Reinigung,9.95,9.95
Boss,Schal aus Modal-Leinen-Mix,Altrosa,OS|1SIZE,Damen Schal von BOSS |Modal-Leinen-Mix|Modell Lyzza|Allover-Muster |Ausgefranste Abschlüsse |Made in Italy|195 x 65 cm |Farbe Altrosa|Artikelnummer 9595979,"Hauptmaterial 1: 48% Modal, 43% Leinen, 9% Seide"," Nicht waschen| Nicht bleichen| Kein Trockner| Nicht heiß bügeln, Vorsicht beim Bügeln mit Dampf| Eingeschränkte chemische Reinigung: Perchlorethylen, Kohlenwasserstoffe erlaubt. Begrenzung der Feuchtigkeitszugabe und/oder der mechanischen Beanspruchung und/oder der Temperatur.",129.95,129.95
Jake*s Cocktail,Clutch mit Zierschleife,Marineblau meliert,OS|1,Damen Clutch von Jake*s Cocktail|Strukturiertes Textil|Überschlag mit Magnetverschluss|Ein Steckfach innen|Abnehmbarer Kettenriemen|Zierschleife|Höhe: 11 cm|Breite: 20 cm|Tiefe: 5 cm|Farbe Marineblau meliert|Artikelnummer 9628871,Hauptmaterial 1: 100% Polyester,,24.95,24.95
Lacoste,Uhr aus Edelstahl mit Logo-Details,Rosé,OS|1,"Damen Uhr von Lacoste|Edelstahl in roségold|Modell Valencia|Stunde, Minute, Sekunde|Ziffernblatt mit Logo-Details|Edelstahlarmband mit Faltschließe|Rückgabe nur mit Schutzfolie(n) möglich|Farbe Rosé|Artikelnummer 9537445",Hauptmaterial 1: 100% Edelstahl|Hauptmaterial 2: 100% Edelstahl,,195.95,149.95
Tommy Hilfiger,Geldbörse mit perforiertem Logo,Schwarz,OS,Damen Geldbörse von Tommy Hilfiger|Strapazierfähiges Material|Lederoptik|Rundum-Reißverschlus|Ein Münzfach mit Reißverschluss|Zwei Scheinfächer|Zwölf Kartenfächer|Zwei Steckfächer|Perforiertes Logo|Höhe: 10 cm|Breite: 19 cm|Tiefe: 3 cm|Farbe Schwarz|Artikelnummer 9554755,Hauptmaterial 1: 100% Polyurethan, Nicht waschen| Nicht bleichen| Kein Trockner| Nicht bügeln| Keine chemische Reinigung,69.95,69.95
Daughters of Italy,Tuch mit eingewebtem Kreismuster,Apricot,OS|1,Damen Tuch von Daughter of Italy|Reine Baumwolle|Webstruktur|Eingewebtes Kreismuster|Fransen am Abschluss|140 x 140 cm|Farbe Apricot|Artikelnummer 9607328,Hauptmaterial 1: 100% Baumwolle," Nicht waschen| Nicht bleichen| Kein Trockner| Nicht heiß bügeln, Vorsicht beim Bügeln mit Dampf| Chemische Reinigung: Perchlorethylen, Kohlenwasserstoffe erlaubt.",69.95,69.95
Love Moschino,Box Clutch mit Pailletten,Schwarz|Gold,OS|1,"Damen Box Clutch von Love Moschino|Satin und Metall|Pailletten-Besatz|Klickverschluss mit Logo-Prägung|Ein Steckfach im Inneren|Kettenriemen|Höhe: 11,5 cm |Breite: 17 cm |Tiefe: 4 cm |Riemenlänge: 110 cm |Farbe Gold|Artikelnummer 9569750",Hauptmaterial 1: 100% Metall|Hauptmaterial 2: 100% Synthetik|Hauptmaterial 3: 100% Textil,,139.95,139.95
Liu Jo Jeans,Crossbody Bag mit Kettenriemen,Schwarz,OS,Damen Crossbody Bag von Liu Jo Jeans|Lederoptik|Überschlag mit Klickverschluss aus Metall|Hauptfach mit einem Steckfach |Aufgesetztes Außenfach mit Rundum-Reißverschluss |Kettenriemen|Zweifarbiges Design |Höhe: 16 cm |Breite: 23 cm |Tiefe: 8 cm |Riemenlänge: 115 cm |Farbe Schwarz|Artikelnummer 9627586,Hauptmaterial 1: 100% Polyester|Futter 1: 100% Polyester, Nicht waschen| Nicht bleichen| Kein Trockner| Nicht bügeln| Keine chemische Reinigung,159.95,159.95
Vero Moda,Socken im 3er-Pack,Weiß,OS,Damen Socken von VERO MODA|Baumwollmischung mit Stretch-Anteil|Feine Rippenstruktur|Elastisches Bündchen|Rüschenbesatz aus Spitze am Bündchen|3er-Pack|Farbe Weiß|Artikelnummer 9639869,"Hauptmaterial 1: 70% Baumwolle, 28% Polyamid, 2% Elasthan", Normalwaschgang 40°| Nicht bleichen| Kein Trockner| Nicht bügeln| Keine chemische Reinigung,9.95,9.95
Boss Orange,Tuch mit Allover-Muster,Hellblau|Rosa,OS|1SIZE,Damen Tuch von BOSS Orange|Viskose-Baumwoll-Mix|Modell Neospi|Eingefasste Nahtabschlüsse|Allover-Muster|Kleine Logo-Applikation|125 x 125 cm|Farbe Rosa|Artikelnummer 9705191,"Hauptmaterial 1: 56% Viskose, 44% Baumwolle"," Handwäsche| Nicht bleichen| Kein Trockner| Nicht heiß bügeln, Vorsicht beim Bügeln mit Dampf| Keine chemische Reinigung",59.95,59.95
Becksöndergaard,Schal mit Rippenstruktur,Altrosa,OS|1,Damen Schal von Becksöndergaard|Mohairmischung mit Woll-Anteil |Mittelgrobes Maschenbild|Rippenstruktur|200 x 40 cm|Farbe Altrosa|Artikelnummer 9652276,"Hauptmaterial 1: 50% Mohair, 30% Nylon, 20% Wolle"," Nicht waschen| Nicht bleichen| Kein Trockner| Nicht heiß bügeln, Vorsicht beim Bügeln mit Dampf| Chemische Reinigung: Perchlorethylen, Kohlenwasserstoffe erlaubt.",99.95,49.95
Codello,Kulturbeutel mit Disney©-Prints,Marineblau,OS|1,Damen Kulturbeutel von CODELLO|Strapazierfähiges Material|Modell Ahoi Mickey|Ein Hauptfach mit Reißverschluss|Ein Reißverschlussfach innen|Zwei Steckfächer innen|Streifenmuster|Disney©-Prints|Höhe: 20 cm|Breite: 24 cm|Tiefe: 10 cm|Farbe Marineblau|Artikelnummer 9620505,,,39.95,39.95
camano,Socken im 2er-Pack,Marineblau,35/38|39/42,Damen Socken von Camano|Viskosemischung mit Stretch-Anteil|Bund ohne Gummidruck|Verstärkte Ferse und Spitze|Handgekettelt|2er-Pack|Farbe Marineblau|Artikelnummer 7617789,"Hauptmaterial 1: 70% Viskose, 28% Polyamid, 2% Elasthan", Schonwaschgang 30°| Nicht bleichen| Kein Trockner| Nicht bügeln| Keine chemische Reinigung,7.95,7.95
MICHAEL Michael Kors,Shopper aus Saffianoleder,Schwarz|Cognac |Orange,OS|1,"Damen Shopper von MICHAEL Michael Kors|Saffianoleder|Modell Sullivan|Hauptfach mit Drehverschluss|Ein Reißverschlussfach innen|Vier Steckfächer innen|Ein Außenfach mit Magnetverschluss|Abnehmbarer, verstellbarer Schulterriemen mit Grommets|Höhe: 29,5 cm|Breite: 30 cm|Tiefe: 8,5 cm|Farbe Schwarz|Artikelnummer 9560461",Hauptmaterial 1: 100% Leder, Nicht waschen| Nicht bleichen| Kein Trockner| Nicht bügeln| Keine chemische Reinigung,375.0,375.0
Happy Plugs,In-Ear Kopfhörer mit Mikrophon,Graphit,OS|1,Damen Kopfhörer von Happy Plugs|Deluxe Edition|In-Ear|Übertragungsbereich: 20 Hz - 20 kHz|Mikrophon|Remote-Taste|Inklusive Transportbox|Farbe Graphit|Artikelnummer 9648321,,,29.95,29.95
MICHAEL Michael Kors,Rucksack mit Logo-Muster,Dunkelbraun|Offwhite,OS|1,Damen Rucksack von MICHAEL Michael Kors|Strapazierfähiges Material|Ein Hauptfach und ein Außenfach mit Reißverschluss|Fünf Steckfächer und ein Reißverschlussfach innen|Ein Bodenfach mit Zweiwege-Reißverschluss|Trageschlaufe|Verstellbare Schulterriemen|Logo-Muster|Höhe: 29 cm|Breite: 25 cm|Tiefe: 13 cm|Farbe Dunkelbraun|Artikelnummer 9619154,Hauptmaterial 1: 100% Synthetik,,295.0,295.0
Fritzi aus Preußen,Hobo Bag in Lederoptik,Schwarz|Rot,OS|1,Damen Hobo Bag von Fritzi aus Preußen|Genarbtes Material in Lederoptik|Hauptfach mit Reißverschluss|Ein Reißverschlussfach innen|Zwei Steckfächer innen|Zwei Außenfächer mit Magnetverschluss|Abnehmbarer Trageriemen|Höhe: 28 cm|Breite: 35 cm|Tiefe: 12 cm|Farbe Rot|Artikelnummer 9578882,Hauptmaterial 1: 100% Polyurethan, Nicht waschen| Nicht bleichen| Kein Trockner| Nicht bügeln| Keine chemische Reinigung,79.95,79.95
Liu Jo Jeans,Crossbody Bag mit abnehmbarem Schulterriemen,Beige|Schwarz,OS,"Damen Crossbody Bag von Liu Jo Jeans|Genarbtes Material|Modell Anna|Ein Hauptfach mit Reißverschluss|Ein Reißverschlussfach innen|Ein Steckfach innen|Ein abnehmbarer, verstellbarer Schulterriemen|Logo-Applikation|Leichtes Futter|Höhe: 17 cm|Breite: 24 cm|Tiefe: 8 cm|Farbe Beige|Artikelnummer 9627584",Hauptmaterial 1: 100% Polyester|Futter 1: 100% Polyester, Nicht waschen| Nicht bleichen| Kein Trockner| Nicht bügeln| Keine chemische Reinigung,99.95,99.95
Marc O'Polo,Füßlinge im 2er-Pack,Marineblau|Türkis|Hellgrau meliert|Schwarz|Hellblau meliert,35/38|39/42,Damen Füßlinge von MARC O'POLO|Baumwollmischung mit Stretch-Anteil |Ein Paar mit Streifenmuster|Ein Paar mit Punktemuster|Anti-Slip|2er-Pack |Farbe Hellgrau meliert|Artikelnummer 9636562,"Hauptmaterial 1: 75% Baumwolle, 23% Polyamid, 2% Elasthan", Normalwaschgang 40°| Nicht bleichen| Kein Trockner| Nicht bügeln| Keine chemische Reinigung,8.95,8.95
MICHAEL Michael Kors,Rucksack aus Leder mit Außenfächern,Schwarz|Cognac ,OS|1,"Damen Rucksack von MICHAEL Michael Kors|Echtes, fein genarbtes Leder|Ein Hauptfach mit Zug- und Klickverschluss|Drei Steckfächer und ein Reißverschlussfach innen|Zwei Außenfächer mit Magnetverschluss|Ein Außenfach mit Magnetverschluss auf der Rückseite|Verstellbare Schulterriemen|Logo-Applikation|Eine Trageschlaufe|Höhe: 35 cm|Breite: 34 cm|Tiefe: 11 cm|Farbe Schwarz|Artikelnummer 9619083",Hauptmaterial 1: 100% Leder,,395.0,395.0
Calvin Klein,Sneakersocken aus Mesh im 2er-Pack,Schwarz|Weiß,OS|1,Damensneakersocken von Calvin Klein|Leichtes Mesh |Eingearbeitetes Logo-Muster|Elastisches Komfortbündchen|2er-Pack|Farbe Weiß|Artikelnummer 9484652,"Hauptmaterial 1: 90% Polyamid, 10% Elasthan", Handwäsche| Nicht bleichen| Flach (liegend) trocknen,11.95,11.95
MICHAEL Michael Kors,Geldbörse aus Saffianoleder,Schwarz|Kirschrot|Orange|Cognac ,OS|1,"Damen Geldbörse von MICHAEL Michael Kors|Saffianoleder|Modell Mercer|Überschlag mit Druckknopfverschluss|Zwei Scheinfächer|Siebzehn Kartenfächer|Zwei Steckfächer|Ein Sichtfach|Ein Münzfach mit Reißverschluss außen|Logo-Applikation|Höhe: 10,5 cm|Breite: 18 cm|Tiefe: 3 cm|Farbe Kirschrot|Artikelnummer 9560533",Hauptmaterial 1: 100% Leder, Nicht waschen| Nicht bleichen| Kein Trockner| Nicht bügeln| Keine chemische Reinigung,125.95,125.95
Liebeskind Berlin,Hobo Bag aus echtem Leder,Taupe|Dunkelblau,OS|1,Damen Hobo Bag von Liebeskind Berlin|Doppelt genarbtes Leder|Modell Kindamba|Ein Hauptfach mit Reißverschluss|Zwei Steckfächer innen|Ein Reißverschlussfach innen|Ein Trageriemen|Vorderseite in Flechtoptik|Logo-Aufnäher|Höhe: 39 cm|Breite: 37 cm|Tiefe: 12 cm|Riemenlänge: 45 cm|Farbe Dunkelblau|Artikelnummer 9639188,Hauptmaterial 1: 100% Leder, Nicht waschen| Nicht bleichen| Kein Trockner| Nicht bügeln| Keine chemische Reinigung,279.0,279.0
Joseph Janard,Schal mit Punktemuster,Koralle|Dunkelblau|Taupe,OS|1,Damen Schal von Joseph Janard|Leinenmischung mit Viskose-Anteil|Webstruktur|Feine Fransen am Abschluss|Punktemuster|Made in Italy|200 x 71 cm|Farbe Dunkelblau|Artikelnummer 9630690,"Hauptmaterial 1: 62% Leinen, 25% Polyester, 13% Viskose"," Handwäsche| Nicht bleichen| Kein Trockner| Nicht heiß bügeln, Vorsicht beim Bügeln mit Dampf| Chemische Reinigung: Perchlorethylen, Kohlenwasserstoffe erlaubt.",39.95,39.95
Polo Ralph Lauren,Schal mit Ikatmuster,Taupe,OS|1,Damen Schal von Polo Ralph Lauren|Baumwollmischung mit Woll-Anteil |Feine Fransen an den Abschlüssen |Ikatmuster|180 x 82 cm|Farbe Taupe|Artikelnummer 9559755,"Hauptmaterial 1: 55% Baumwolle, 45% Wolle"," Nicht waschen| Nicht bleichen| Kein Trockner| Nicht bügeln| Chemische Reinigung: Perchlorethylen, Kohlenwasserstoffe erlaubt.",149.95,149.95
